transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T003809,2026-03-20 13:12,B03,M0085,Silver,App,Tea,1,50,5.00,45.00,App Wallet,
T003810,2026-03-20 13:30,B08,,,App,Coffee,1,110,0.00,110.00,App Wallet,3
T003811,2026-03-20 13:40,B01,M0046,Silver,app,Coffee,1,100,0.00,100.00,Credit Card,
T003812,2026-03-20 14:18,B8,M9632,Bronze,App,Tea,1,85,0.00,85.00,Credit Card,4
T003813,2026-03-20 14:30,B07,,,In-store,Coffee,4,60,0.00,240.00,QR PromptPay,
T003814,2026-03-20 16:00,B01,M0052,Bronze,App,Coffee,1,70,0.00,70.00,App Wallet,
T003815,2026-03-20 16:33,B01,,,in-store,Bakery,2,55,0.00,110.00,QR PromptPay,3
T003816,2026-03-20 17:43,B04,,,App,Coffee,1,110,0.00,110.00,App Wallet,
T003817,2026-03-20 18:02,B05,M0091,Bronze,In-store,Coffee,3,80,0.00,240.00,Credit Card,
T003818,2026-03-21 08:05,B08,M0223,Bronze,In-store,Bakery,1,100,0.00,100.00,QR PromptPay,
T003819,2026-03-21 08:05,B08,,,In-store,Coffee,4,110,0.00,440.00,QR PromptPay,
T003820,2026-03-21 08:50,B07,M0251,Bronze,In-store,Tea,1,80,0.00,80.00,QR PromptPay,
T003821,2026-03-21 09:19,B05,,,in-store,Bakery,2,110,0.00,220.00,QR PromptPay,2
T003822,2026-03-21 09:30,B04,,,App,Coffee,1,85,0.00,85.00,App Wallet,4
T003823,2026-03-21 10:05,B05,M0079,Gold,Delivery,Bakery,1,85,8.50,76.50,Credit Card,
T003824,2026-03-21 10:14,B08,M0212,Platinum,App,Bakery,2,110,0.00,220.00,App Wallet,
T003824,2026-03-21 10:14,B08,M0212,Platinum,App,Bakery,2,110,0.00,220.00,App Wallet,
T003825,2026-03-21 10:14,B03,M0312,Bronze,Delivery,Coffee,1,120,0.00,120.00,QR PromptPay,
T003826,2026-03-21 10:15,B05,M0245,GOLD,In-store,Tea,1,75,0.00,75.00,Cash,
T003827,2026-03-21 10:38,B01,M0186,Platinum,App,Coffee,2,90,18.00,162.00,Credit Card,3
T003828,2026-03-21 11:04,B08,M0268,Silver,In-store,Bakery,2,9999,0.00,19998.00,Cash,
T003829,2026-03-21 11:35,B04,M0136,Bronze,In-store,Tea,1,70,0.00,70.00,Credit Card,5
T003830,2026-03-21 11:48,B08,M0006,Gold,In-store,Coffee,1,80,12.00,68.00,Cash,4
T003831,2026-03-21 11:57,B08,M0006,Gold,Deliv.,Coffee,1,80,0.00,80.00,QR PromptPay,
T003832,2026-03-21 12:00,B08,M0189,Platinum,In-store,Merchandise,3,335,50.25,954.75,QR PromptPay,
T003833,2026-03-21 12:04,B03,M0251,Bronze,App,Merchandise,3,665,299.25,1695.75,App Wallet,
T003834,2026-03-21 12:36,B01,M0156,Bronze,App,Coffee,3,75,33.75,191.25,App Wallet,
T003835,2026-03-21 13:28,B05,,,In-store,Coffee,2,90,0.00,180.00,QR PromptPay,
T003836,2026-03-21 13:39,B07,M0073,Gold,In-store,Bakery,1,90,13.50,76.50,Cash,
T003837,2026-03-21 13:52,B01,M0294,Bronze,In-store,Coffee,1,70,0.00,70.00,Cash,4
T003838,2026-03-21 14:51,B03,,,In-store,Coffee,4,85,0.00,340.00,QR PromptPay,
T003839,2026-03-21 15:22,B03,M0097,Bronze,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,
T003840,2026-03-21 15:30,B06,,,In-store,Coffee,3,110,0.00,330.00,QR PromptPay,
T003841,2026-03-21 15:55,B07,,,App,Tea,1,85,0.00,85.00,Credit Card,
T003842,2026-03-21 16:01,B05,M9862,Silver,In-store,Coffee,4,90,0.00,360.00,Credit Card,
T003843,2026-03-21 16:18,B04,,,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,
T003844,2026-03-21 16:30,B08,M0164,Gold,In-store,Coffee,2,90,0.00,180.00,Credit Card,
T003845,2026-03-21 16:36,B01,M0198,Bronze,In-store,Coffee,1,85,0.00,85.00,Credit Card,
T003846,2026-03-21 16:39,B2,M0160,Bronze,App,Coffee,2,75,0.00,150.00,Credit Card,4
T003847,2026-03-21 16:58,B08,M0187,Silver,In-store,Coffee,1,65,0.00,65.00,QR PromptPay,5
T003848,2026-03-21 18:13,B07,M0325,Gold,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,
T003849,2026-03-21 18:23,B05,,,App,Merchandise,4,255,0.00,1020.00,App Wallet,4
T003850,2026-03-21 18:30,B04,,,App,Tea,2,85,0.00,170.00,App Wallet,
T003851,2026-03-21 18:41,B01,M9403,Silver,In-store,Tea,1,60,12.00,48.00,QR PromptPay,
T003852,2026-03-21 18:44,B01,,,App,Bakery,1,100,0.00,100.00,App Wallet,
T003853,2026-03-22 08:11,B07,,,In-store,Coffee,1,90,0.00,90.00,QR PromptPay,
T003854,2026-03-22 08:44,B08,M0319,Bronze,In-store,Coffee,1,60,0.00,60.00,Credit Card,
T003855,2026-03-22 09:11,B03,M0027,Bronze,App,Coffee,2,120,0.00,240.00,App Wallet,3
T003856,2026-03-22 10:49,B07,M0273,Gold,App,Tea,1,50,10.00,40.00,App Wallet,
T003857,2026-03-22 11:05,B01,M0102,Bronze,In-store,Coffee,1,60,3.00,57.00,Credit Card,
T003858,2026-03-22 12:28,B02,M0066,Silver,App,Coffee,1,120,0.00,120.00,Credit Card,
T003859,2026-03-22 12:59,B04,M0137,Bronze,App,Coffee,2,105,0.00,210.00,App Wallet,
T003860,2026-03-22 13:05,B06,,,In-store,Coffee,3,115,0.00,345.00,QR PromptPay,
T003861,2026-03-22 13:44,b08,M0050,Bronze,In-store,Coffee,1,105,15.75,89.25,Credit Card,5
T003862,2026-03-22 13:48,B07,M0185,Silver,Delivery,Bakery,1,100,10.00,90.00,QR PromptPay,4
T003863,2026-03-22 14:26,B05,M0286,Gold,In store,Tea,3,85,0.00,255.00,Credit Card,3
T003864,2026-03-22 14:28,B05,M0197,Silver,In-store,Coffee,1,85,0.00,85.00,Credit Card,
T003865,2026-03-22 15:31,B08,,,In-store,Coffee,2,80,0.00,160.00,Cash,
T003866,2026-03-22 15:31,B04,M0256,Silver,App,Coffee,4,75,0.00,300.00,App Wallet,
T003867,2026-03-22 15:50,B02,M0079,Gold,App,Tea,1,75,0.00,75.00,Credit Card,
T003868,2026-03-22 17:14,B02,,,Delivery,Coffee,2,95,0.00,190.00,Cash,5
T003869,2026-03-22 17:39,B02,M0300,Bronze,In-store,Bakery,4,45,0.00,180.00,Credit Card,
T003870,2026-03-22 17:47,B06,M0154,Bronze,App,Coffee,1,85,0.00,85.00,Credit Card,
T003871,2026-03-22 17:50,B07,M0091,Bronze,Delivery,Tea,1,80,0.00,80.00,Credit Card,
T003872,2026-03-22 18:45,B07,M0139,Bronze,In-store,Tea,3,70,0.00,210.00,QR PromptPay,
T003873,2026-03-22 19:11,B08,,,In-store,Bakery,3,75,0.00,225.00,Credit Card,5
T003874,2026-03-22 19:15,B06,M0212,Platinum,In-store,Bakery,2,70,21.00,119.00,Cash,
T003875,2026-03-23 10:51,B07,M9108,Silver,In-store,Coffee,2,95,19.00,171.00,Cash,3
T003876,2026-03-23 11:55,B07,,,In-store,Merchandise,2,560,0.00,1120.00,Credit Card,
T003877,2026-03-23 12:17,B05,M0088,Silver,In-store,Coffee,1,55,11.00,44.00,Cash,4
T003878,2026-03-23 12:19,B03,,,In-store,Coffee,2,60,0.00,120.00,Credit Card,3
T003879,2026-03-23 12:21,B02,,,Delivery,Tea,1,85,0.00,85.00,Cash,
T003880,2026-03-23 12:51,B04,M0018,Bronze,Delivery,Tea,2,80,0.00,160.00,QR PromptPay,2
T003881,2026-03-23 13:32,B03,M0101,Bronze,App,Bakery,1,45,0.00,45.00,App Wallet,
T003882,2026-03-23 14:19,B05,M0077,Silver,In-store,Tea,1,60,3.00,57.00,Cash,4
T003883,2026-03-23 14:24,B07,M0080,Silver,In-store,Coffee,3,70,0.00,210.00,QR PromptPay,
T003884,2026-03-23 15:35,B07,,,App,Merchandise,1,680,0.00,680.00,App Wallet,3
T003885,2026-03-23 16:02,B07,M0283,Silver,Delivery ,Coffee,4,55,0.00,220.00,Cash,
T003886,2026-03-23 16:46,B08,M0187,Silver,In-store,Coffee,1,120,18.00,102.00,Credit Card,
T003887,2026-03-23 17:27,B04,,,Delivery,Coffee,1,110,0.00,110.00,Cash,
T003888,2026-03-23 17:56,B08,M0189,Platinum,In-store,Coffee,1,110,0.00,110.00,Credit Card,5
T003889,2026-03-23 18:09,B08,,,In-store,Coffee,1,55,0.00,55.00,Credit Card,
T003890,2026-03-23 18:11,B04,,,In-store,Bakery,1,45,0.00,45.00,Credit Card,4
T003891,2026-03-23 18:49,B02,M0284,Platinum,In-store,Bakery,1,90,0.00,90.00,Credit Card,
T003892,2026-03-23 18:59,B02,M0018,Bronze,App,Bakery,1,105,0.00,105.00,App Wallet,3
T003893,2026-03-23 19:32,B05,,,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T003894,2026-03-24 07:12,B04,M0256,Silver,In-store,Coffee,1,110,0.00,110.00,Cash,
T003895,2026-03-24 07:18,B03,M0312,Bronze,Delivery,Coffee,1,80,12.00,68.00,Credit Card,2
T003896,2026-03-24 07:26, B01,M0062,Gold,In-store,Merchandise,1,400,0.00,400.00,QR PromptPay,4
T003897,2026-03-24 07:43,B02,M9632,Gold,In-store,Bakery,2,105,0.00,210.00,QR PromptPay,2
T003898,2026-03-24 07:46,B02,M0160,Bronze,In store,Tea,1,90,0.00,90.00,Cash,4
T003899,2026-03-24 08:31,B08,M0275,Bronze,In-store,Coffee,1,120,24.00,96.00,Cash,
T003900,2026-03-24 08:58,B07,M0257,Platinum,In-store,Coffee,2,115,11.50,218.50,Cash,
T003901,2026-03-24 10:12,B03,M0069,Silver,In-store,Coffee,1,90,0.00,90.00,Cash,4
T003901,2026-03-24 10:12,B03,M0069,Silver,In-store,Coffee,1,90,0.00,90.00,Cash,4
T003902,2026-03-24 11:45,B08,M0189,Platinum,Delivery,Coffee,2,55,0.00,110.00,Credit Card,
T003903,2026-03-24 11:56,B05,,,In-store,Tea,1,60,0.00,60.00,Credit Card,3
T003904,2026-03-24 12:00,B02,,,In-store,Tea,4,50,0.00,200.00,Credit Card,4
T003905,2026-03-24 12:33,B01,M0052,Bronze,In-store,Bakery,4,80,0.00,320.00,QR PromptPay,
T003906,2026-03-24 13:00,B01,,,In-store,Tea,1,70,0.00,70.00,QR PromptPay,
T003907,2026-03-24 13:12,B01,M0186,Platinum,In-store,Bakery,1,60,6.00,54.00,QR PromptPay,
T003908,2026-03-24 13:26,B04,M0304,Gold,In-store,Bakery,2,85,0.00,170.00,QR PromptPay,
T003909,2026-03-24 13:32,B07,M0280,Silver,In-store,Coffee,2,80,0.00,160.00,Credit Card,5
T003910,2026-03-24 14:33,B01,,,In-store,Coffee,2,65,0.00,130.00,QR PromptPay,4
T003911,2026-03-24 14:41,B05,,,App,Bakery,1,105,0.00,135.00,Credit Card,
T003912,2026-03-24 15:26,B08,,,Delivery,Coffee,2,85,0.00,170.00,Cash,5
T003913,2026-03-24 17:36,B03,M0121,Silver,App,Coffee,2,115,0.00,230.00,Credit Card,4
T003914,2026-03-24 17:37,B08,,,Delivery,Tea,3,90,0.00,270.00,Cash,
T003915,2026-03-24 17:45,B04,,,In-store,Coffee,2,110,0.00,220.00,QR PromptPay,
T003916,2026-03-24 18:01,B07,M0139,Bronze,In-store,Coffee,1,70,0.00,70.00,Credit Card,
T003917,2026-03-24 18:09,B03,M0065,Platinum,Delivery,Coffee,1,105,5.25,99.75,QR PromptPay,
T003918,2026-03-24 18:20,B01,M0186,Plat.,In-store,Coffee,2,55,5.50,104.50,QR PromptPay,
T003919,2026-03-24 18:54,B01,M0319,Bronze,Delivery,Coffee,4,110,0.00,440.00,QR PromptPay,
T003920,2026-03-24 19:03,B03,M0272,Silver,In-store,Bakery,4,90,0.00,360.00,Cash,
T003921,2026-03-24 19:24,B03,M0312,bronze,In-store,Coffee,1,70,3.50,66.50,QR PromptPay,1
T003922,2026-03-25 07:01,B02,M0160,Bronze,In-store,Merchandise,1,440,0.00,440.00,Credit Card,4
T003923,2026-03-25 07:33,B03,M0150,Bronze,App,Coffee,4,70,0.00,280.00,Credit Card,
T003924,2026-03-25 07:55,B03,M0312,Bronze,Delivery,Coffee,2,80,0.00,160.00,Credit Card,3
T003923,2026-03-25 08:17,B03,M0150,Bronze,App,Coffee,-4,70,-0.00,-280.00,Credit Card,
T003925,2026-03-25 08:18,B07,M0053,Bronze,In-store,Coffee,1,80,0.00,80.00,QR PromptPay,3
T003926,2026-03-25 08:26,B02,M0144,Gold,In-store,Merchandise,2,620,0.00,1240.00,Credit Card,
T003927,2026-03-25 08:34,B03,M0239,Bronze,App,Coffee,1,105,0.00,105.00,Credit Card,
T003928,2026-03-25 08:48,B04,M0024,Silver,In-store,Coffee,1,55,0.00,55.00,Cash,3
T003929,2026-03-25 09:50,B07,M0079,Gold,App,Tea,1,75,0.00,75.00,App Wallet,3
T003930,2026-03-25 10:04,B03,M0075,Bronze,In-store,Coffee,1,105,0.00,105.00,Cash,4
T003931,2026-03-25 10:05,B01,M0240,Gold,App,Coffee,4,105,84.00,336.00,Credit Card,
T003932,2026-03-25 11:08,B08,,,App,Tea,1,80,0.00,80.00,Credit Card,
T003933,2026-03-25 11:08,B05,M0253,Silver,Delivery,Coffee,3,55,16.50,148.50,QR PromptPay,5
T003934,2026-03-25 11:22,B01,,,In-store,Bakery,4,100,0.00,400.00,Cash,
T003935,2026-03-25 12:14,B01,M0052,Bronze,App,Coffee,2,80,32.00,128.00,Credit Card,
T003936,2026-03-25 12:34,B08,M0305,Silver,In-store,Merchandise,2,620,0.00,1240.00,QR PromptPay,
T003937,2026-03-25 13:03,B02,,,In-store,Coffee,2,120,0.00,240.00,QR PromptPay,
T003938,2026-03-25 13:29,B01,M0265,Bronze,In-store,Bakery,2,95,19.00,171.00,QR PromptPay,
T003939,2026-03-25 13:44,B03,M0110,Silver,In-store,Coffee,2,105,0.00,210.00,Credit Card,5
T003940,2026-03-25 14:12,B05,,,In-store,Coffee,1,65,0.00,65.00,Credit Card,5
T003941,2026-03-25 14:17,B03,,,In-store,Bakery,1,80,0.00,80.00,Credit Card,3
T003942,2026-03-25 14:19,B03,M0150,Bronze,In-store,Merchandise,1,790,79.00,781.00,QR PromptPay,
T003943,2026-03-25 14:25,B03,M0329,Bronze,Mobile App,Bakery,1,65,0.00,65.00,Credit Card,5
T003944,2026-03-25 14:48,B08,,,App,Coffee,1,120,0.00,120.00,Credit Card,3
T003945,2026-03-25 14:54, B06,M0294,Bronze,In-store,Coffee,1,90,0.00,90.00,Cash,
T003946,2026-03-25 15:01,B02,,,In-store,Coffee,2,115,0.00,230.00,Cash,3
T003947,2026-03-25 15:27,B03,,,In-store,Tea,1,95,0.00,95.00,Cash,5
T003948,2026-03-25 15:33,B01,M0145,Silver,In-store,Coffee,2,110,0.00,220.00,Cash,3
T003949,2026-03-25 16:43,B06,,,In-store,Bakery,1,90,0.00,90.00,Credit Card,
T003950,2026-03-25 16:46,B01,M0212,Platinum,In-store,Merchandise,1,420,63.00,357.00,Cash,
T003951,2026-03-25 18:49,B01,,,Delivery,Coffee,2,75,0.00,150.00,Credit Card,
T003952,2026-03-26 08:31,B06,M0196,Silver,Delivery,Tea,2,85,0.00,170.00,QR PromptPay,
T003953,2026-03-26 08:36,B03,M0249,Slvr,App,Tea,1,55,0.00,55.00,Credit Card,3
T003954,2026-03-26 08:59,B04,M0078,Bronze,In-store,Coffee,3,90,0.00,270.00,QR PromptPay,
T003955,2026-03-26 09:09,B02,M0308,Bronze,Delivery,Bakery,1,85,0.00,85.00,Cash,
T003956,2026-03-26 09:22,B06,M0188,Silver,App,Bakery,2,50,0.00,100.00,Credit Card,
T003957,2026-03-26 09:47,B08,M0212,Platinum,App,Bakery,1,80,16.00,64.00,App Wallet,
T003958,2026-03-26 10:21,B05,M0091,Bronze,Delivery,Coffee,1,110,0.00,110.00,Cash,5
T003959,2026-03-26 10:27,B05,M0059,Bronze,In-store,Tea,1,65,0.00,65.00,QR PromptPay,3
T003960,2026-03-26 10:34,B07,M0079,Gold,In-store,Coffee,2,75,0.00,150.00,Cash,
T003961,2026-03-26 11:29,B04,,,In-store,Coffee,2,60,0.00,120.00,QR PromptPay,
T003962,2026-03-26 12:00,B03,M0097,Bronze,In-store,Tea,1,85,0.00,85.00,Cash,3
T003963,2026-03-26 12:03,B03,M0050,Bronze,App,Coffee,3,115,69.00,276.00,Credit Card,3
T003964,2026-03-26 12:09,B08,M0245,Gold,App,Coffee,1,55,0.00,55.00,App Wallet,2
T003965,2026-03-26 12:12,B03,M0272,Silver,Delivery,Coffee,1,60,0.00,60.00,QR PromptPay,4
T003966,2026-03-26 12:17,B03,M0089,Brz,In-store,Coffee,2,100,10.00,190.00,QR PromptPay,
T003967,2026-03-26 12:24,B08,,,In-store,Bakery,2,105,0.00,210.00,Credit Card,4
T003968,2026-03-26 13:28,B01,M0294,bronze,App,Merchandise,3,525,0.00,1575.00,App Wallet,5
T003969,2026-03-26 13:37,B03,,,In-store,Coffee,2,85,0.00,170.00,Credit Card,
T003970,2026-03-26 13:50,B05,,,In-store,Merchandise,1,255,0.00,255.00,Credit Card,3
T003971,2026-03-26 13:54,B08,M0187,Silver,Delivery,Coffee,1,80,12.00,68.00,Credit Card,
T003972,2026-03-26 14:51,B07,,,In-store,Coffee,1,55,0.00,55.00,Cash,
T003973,2026-03-26 15:09,B04,M0160,Bronze,In-store,Tea,2,85,0.00,170.00,Credit Card,
T003974,2026-03-26 15:52,B01,M0253,Silver,App,Coffee,2,65,0.00,130.00,Credit Card,
T003975,2026-03-26 16:01,B03,,,In-store,Coffee,4,90,0.00,360.00,Cash,
T003976,2026-03-26 16:13,B05,M0152,Bronze,In-store,Coffee,2,120,0.00,240.00,Cash,
T003977,2026-03-26 16:17,B08,M0212,Platinum,In-store,Bakery,2,70,14.00,126.00,Cash,
T003978,2026-03-26 16:18,B01,M0082,Gold,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,5
T003978,2026-03-26 16:18,B01,M0082,Gold,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,5
T003979,2026-03-26 16:18,B03,M9799,Bronze,App,Merchandise,2,645,0.00,1290.00,App Wallet,
T003980,2026-03-26 16:21,B08,,,App,Merchandise,1,640,0.00,640.00,Credit Card,
T003981,2026-03-26 18:24,B06,M0276,Gold,In-store,Bakery,3,55,0.00,165.00,QR PromptPay,3
T003982,2026-03-26 18:25,B07,M0168,Silver,In-store,Coffee,1,55,0.00,55.00,Cash,
T003983,2026-03-26 18:51,B08,,,Delivery,Coffee,1,65,0.00,65.00,Cash,4
T003984,2026-03-26 19:00,B02,M0178,Silver,APP,Coffee,1,60,0.00,60.00,Credit Card,
T003985,2026-03-26 19:13,B07,M0120,Gold,In-store,Bakery,1,80,4.00,76.00,QR PromptPay,3
T003986,2026-03-26 19:55,B03,M0175,Silver,App,Coffee,4,120,0.00,480.00,App Wallet,
T003987,2026-03-26 19:56,B04,,,In-store,Tea,1,85,0.00,85.00,Cash,
T003988,2026-03-27 09:25,B01,M0186,Platinum,App,Bakery,1,70,3.50,66.50,Credit Card,
T003989,2026-03-27 09:27,B07,,,In-store,Bakery,1,50,0.00,50.00,QR PromptPay,
T003990,2026-03-27 09:38,b06,,,Delivery,Coffee,1,60,0.00,60.00,Credit Card,3
T003991,2026-03-27 10:07,B05,,,In-store,Tea,1,95,0.00,95.00,QR PromptPay,
T003992,2026-03-27 10:56,B01,M0062,Gold,App,Bakery,1,110,0.00,110.00,App Wallet,
T003993,2026-03-27 12:17,B06,,,In-store,Bakery,4,55,0.00,220.00,Cash,
T003994,2026-03-27 13:10,B03,M0175,Silver,In-store,Coffee,4,55,0.00,220.00,Credit Card,
T003995,2026-03-27 13:15,B01,M9357,Platinum,In-store,Coffee,3,60,0.00,180.00,Credit Card,
T003996,2026-03-27 13:26,B07,M0209,Bronze,App,Merchandise,4,595,0.00,2380.00,Credit Card,4
T003997,2026-03-27 13:39,B08,M0186,Platinum,Delivery,Coffee,4,75,0.00,300.00,QR PromptPay,
T003998,2026-03-27 13:46,B03,M0138,Silver,In-store,Coffee,1,120,12.00,108.00,QR PromptPay,
T003999,2026-03-27 15:26,B08,M0189,Platinum,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,
T004000,2026-03-27 15:43,B08,,,In-store,Coffee,4,100,0.00,400.00,Credit Card,5
T004001,2026-03-27 16:17,B05,,,Delivery,Merchandise,1,675,0.00,675.00,Credit Card,
T004002,2026-03-27 16:30,B04,M0179,Platinum,In-store,Tea,2,60,0.00,120.00,QR PromptPay,
T004003,2026-03-27 16:43,B08,M0325,Gold,In store,Tea,4,75,0.00,300.00,Credit Card,4
T004004,2026-03-27 16:51,B02,,,App,Tea,1,90,0.00,90.00,App Wallet,
T004005,2026-03-27 17:12,B05,,,In-store,Coffee,1,95,0.00,95.00,Cash,4
T004006,2026-03-27 18:32,B01,M0270,Bronze,App,Coffee,1,55,0.00,55.00,Credit Card,
T004007,2026-03-27 19:36,B05,,,In-store,Bakery,1,55,0.00,55.00,Credit Card,
T004008,2026-03-28 07:32,B08,M0216,Gold,In-store,Bakery,1,70,7.00,63.00,QR PromptPay,
T004009,2026-03-28 07:43,B04,M0250,Bronze,Delivery,Coffee,1,95,0.00,95.00,QR PromptPay,4
T004010,2026-03-28 07:49,B01,M0262,Bronze,In-store,Bakery,2,100,0.00,200.00,Credit Card,
T004011,2026-03-28 08:20,B08,M0093,Bronze,App,Tea,1,50,0.00,50.00,Credit Card,
T004012,2026-03-28 08:27,B04,M9403,Silver,In-store,Bakery,1,110,0.00,110.00,QR PromptPay,
T004013,2026-03-28 08:44,B02,M0274,Gold,App,Coffee,2,115,0.00,230.00,App Wallet,
T004014,2026-03-28 08:48,B01,M0186,Platinum,In-store,Coffee,4,100,40.00,360.00,Cash,
T004015,2026-03-28 08:50,B02,M0107,Gold,In store,Coffee,2,55,0.00,110.00,Credit Card,
T004016,2026-03-28 08:56,B06,M0134,Platinum,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,
T004017,2026-03-28 09:40,B05,M0091,Bronze,App,Bakery,1,95,0.00,95.00,Credit Card,
T004018,2026-03-28 09:51,B05,,,In-store,Coffee,1,65,0.00,65.00,QR PromptPay,5
T004019,2026-03-28 10:56,B03,,,Delivery,Bakery,4,60,0.00,240.00,Credit Card,
T004020,2026-03-28 11:39,B01,M0325,Gold,In-store,Coffee,1,65,0.00,65.00,Cash,
T004021,2026-03-28 11:52,B02,M0325,Gold,In-store,Coffee,2,90,0.00,180.00,QR PromptPay,5
T004022,2026-03-28 12:30,B06,,,Delivery,Coffee,2,105,0.00,210.00,QR PromptPay,4
T004023,2026-03-28 15:21,B08,M0164,Gold,App,Coffee,4,95,0.00,380.00,App Wallet,
T004023,2026-03-28 15:21,B08,M0164,Gold,App,Coffee,4,95,0.00,380.00,App Wallet,
T004024,2026-03-28 15:54,B02,M0225,Silver,In-store,Merchandise,1,865,129.75,735.25,Cash,4
T004025,2026-03-28 16:45,B05,M0091,Bronze,App,Tea,1,80,0.00,80.00,App Wallet,
T004026,2026-03-28 16:52,B04,M0179,Platinum,App,Coffee,1,105,0.00,105.00,App Wallet,4
T004024,2026-03-28 16:57,B02,M0225,Silver,In-store,Merchandise,-1,865,-129.75,-735.25,Cash,
T004027,2026-03-28 17:06,B01,,,App,Bakery,1,100,0.00,100.00,Credit Card,4
T004027,2026-03-28 17:06,B01,,,App,Bakery,1,100,0.00,100.00,Credit Card,4
T004028,2026-03-28 17:28,B03,,,In-store,Coffee,1,75,0.00,75.00,Cash,
T004029,2026-03-28 18:38, B07,M0119,Gold,Delivery,Bakery,1,75,0.00,75.00,QR PromptPay,3
T004030,2026-03-28 19:12,B08,M0305,Silver,Delivery,Coffee,2,110,0.00,220.00,Credit Card,
T004030,2026-03-28 19:12,B08,M0305,Silver,Delivery,Coffee,2,110,0.00,220.00,Credit Card,
T004031,2026-03-29 07:28,B03,,,App,Bakery,1,90,0.00,90.00,Credit Card,
T004032,2026-03-29 07:39,B03,M0097,Bronze,Delivery,Coffee,1,80,0.00,80.00,Credit Card,
T004033,2026-03-29 08:11,B06,M0313,BRONZE,In-store,Bakery,3,110,0.00,330.00,Credit Card,
T004034,2026-03-29 08:34,B07,M0185,Silver,In-store,Coffee,1,฿80.00,0.00,80.00,Cash,
T004035,2026-03-29 08:37,B05,M0149,Silver,In-store,Coffee,1,95,0.00,95.00,QR PromptPay,
T004036,2026-03-29 08:43,B06,M0325,Gold,In-store,Coffee,4,120,24.00,456.00,Credit Card,4
T004037,2026-03-29 08:47,B06,M0094,Silver,In-store,Coffee,1,110,0.00,110.00,Cash,3
T004038,2026-03-29 10:24,B06,,,In-store,Coffee,1,80,0.00,80.00,Credit Card,
T004039,2026-03-29 10:42,B02,M0325,Gold,In-store,Coffee,4,120,48.00,432.00,QR PromptPay,
T004040,2026-03-29 12:44,B06,M9403,Silver,In-store,Bakery,2,85,0.00,170.00,Cash,
T004041,2026-03-29 13:01,B06,,,In-store,Coffee,1,120,0.00,120.00,Cash,
T004042,2026-03-29 13:16,B02,,,In-store,Merchandise,1,780,0.00,780.00,Credit Card,
T004043,2026-03-29 13:16,B04,,,Delivery,Coffee,2,95,0.00,190.00,Credit Card,
T004044,2026-03-29 13:45,B06,,,In-store,Coffee,1,90,0.00,90.00,Cash,
T004045,2026-03-29 13:58,B01,M0052,Bronze,Instore,Coffee,1,65,13.00,52.00,QR PromptPay,
T004046,2026-03-29 14:02,B06,M0149,Silver,In-store,Coffee,1,110,0.00,110.00,Credit Card,
T004047,2026-03-29 14:39,B01,M0319,Bronze,In-store,Tea,2,55,0.00,110.00,Cash,
T004048,2026-03-29 15:39,B07,,,In-store,Coffee,2,95,0.00,190.00,Credit Card,
T004049,2026-03-29 15:51,B03,M0231,Bronze,In-store,Coffee,1,60,12.00,48.00,Credit Card,
T004050,2026-03-29 15:58,b06,,,In-store,Tea,3,55,0.00,165.00,Cash,
T004051,2026-03-29 16:25,B08,M0245,Gold,In-store,Merchandise,3,460,0.00,1380.00,Cash,3
T004052,2026-03-29 17:23,B03,M0138,Silver,In-store,Merchandise,4,495,0.00,1980.00,QR PromptPay,
T004053,2026-03-29 17:37,B04,M0157,Gold,Delivery,Bakery,1,85,12.75,72.25,Cash,
T004054,2026-03-29 17:42,B07,M0030,Bronze,In-store,Coffee,1,฿60,0.00,60.00,QR PromptPay,3
T004055,2026-03-29 18:08,B05,M0178,Silver,Instore,Coffee,1,115,0.00,115.00,QR PromptPay,4
T004056,2026-03-29 19:31,B01,M0199,Gold,In-store,Coffee,2,70,28.00,112.00,Cash,5
T004057,2026-03-30 07:11,B02,,,App,Bakery,1,90,0.00,90.00,App Wallet,
T004058,2026-03-30 08:36,B06,,,In-store,Tea,1,85,0.00,85.00,QR PromptPay,
T004058,2026-03-30 08:36,B06,,,In-store,Tea,1,85,0.00,85.00,QR PromptPay,
T004059,2026-03-30 08:58,B07,M0120,Gold,App,Coffee,1,115,23.00,92.00,App Wallet,3
T004060,2026-03-30 10:20,B03,M0085,Silver,In-store,Bakery,4,110,66.00,374.00,Cash,
T004061,2026-03-30 10:52,B03,M0089,Bronze,App,Tea,1,95,0.00,95.00,App Wallet,
T004062,2026-03-30 12:43,B05,,,Delivery,Bakery,1,110,0.00,110.00,Cash,4
T004063,2026-03-30 12:52,B01,M0317,Silver,In-store,Coffee,2,75,0.00,150.00,Credit Card,
